Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
21:25:03,7947,84.0,99
21:25:05,7943,85.0,91
21:25:07,7950,83.0,96
21:25:09,7966,84.0,100
21:25:12,7969,84.0,99
21:25:14,7957,85.0,93
21:25:16,7947,83.0,100
21:25:19,7963,86.0,94
21:25:21,7971,86.0,95
21:25:23,7983,83.0,94
21:25:25,7966,85.0,97
21:25:28,7960,85.0,97
21:25:30,7961,85.0,94
21:25:32,7961,85.0,94
21:25:35,7968,83.0,95
21:25:37,7955,84.0,97
21:25:39,7963,85.0,95
21:25:42,7956,86.0,91
21:25:44,7962,83.0,94
21:25:46,7960,85.0,94
21:25:48,7962,85.0,95
21:25:51,7952,86.0,98
21:25:53,7951,84.0,94
21:25:55,7964,83.0,94
21:25:58,7964,85.0,96
21:26:00,7959,85.0,97
21:26:02,7948,86.0,100
21:26:05,7966,84.0,94
21:26:07,7963,86.0,98
21:26:09,7963,85.0,98
21:26:11,7967,86.0,98
21:26:14,7959,87.0,91
21:26:16,7957,85.0,92
21:26:18,7949,86.0,99
21:26:21,7958,87.0,95
21:26:23,7967,85.0,92
21:26:25,7961,84.0,94
21:26:27,7953,85.0,98
21:26:30,7960,85.0,92
21:26:32,7958,86.0,94
21:26:34,7950,86.0,92
21:26:37,7946,83.0,97
21:26:39,7960,86.0,93
21:26:41,7971,85.0,97
21:26:43,7962,86.0,98
21:26:46,7954,85.0,98
21:26:48,7954,86.0,92
21:26:50,7949,85.0,97
21:26:53,7945,86.0,91
21:26:55,7966,87.0,100
21:26:57,7954,85.0,98
21:27:00,7962,87.0,94
21:27:02,7957,87.0,100
21:27:04,7954,87.0,94
21:27:07,7970,86.0,96
21:27:09,7965,88.0,97
21:27:11,7972,87.0,97
21:27:14,7967,87.0,96
21:27:16,7963,87.0,91
21:27:18,7966,88.0,100
21:27:20,7981,86.0,94
21:27:23,7984,87.0,96
21:27:25,7973,86.0,98
21:27:27,7985,87.0,99
21:27:30,8001,87.0,91
21:27:32,7999,87.0,100
21:27:34,7993,85.0,97
21:27:37,7981,87.0,95
21:27:39,7982,85.0,96
21:27:41,8000,87.0,94
21:27:43,8007,85.0,93
21:27:46,7996,87.0,94
21:27:48,7995,88.0,94
21:27:50,7991,87.0,94
21:27:53,7992,86.0,92
21:27:55,8001,88.0,97
21:27:57,8011,87.0,94
21:28:00,8003,87.0,94
21:28:02,8000,87.0,98
21:28:04,8016,85.0,94
21:28:06,8020,86.0,100
21:28:09,7997,86.0,91
21:28:11,8005,88.0,94
21:28:13,8002,85.0,100
21:28:16,8001,87.0,99
21:28:18,8013,88.0,92
21:28:20,8021,87.0,100
21:28:23,8025,87.0,97
21:28:25,8038,87.0,93
21:28:27,8045,88.0,98
21:28:29,8027,87.0,92
21:28:32,8045,88.0,97
21:28:34,8044,86.0,100
21:28:36,8046,88.0,100
21:28:39,8055,87.0,97
21:28:41,8055,88.0,100
21:28:43,8066,88.0,91
21:28:46,8073,88.0,98
21:28:48,8073,85.0,99
21:28:50,8092,87.0,92
21:28:53,8101,87.0,96
21:28:55,8103,88.0,98
21:28:57,8112,88.0,96
21:28:59,8118,87.0,92
21:29:02,8120,87.0,96
21:29:04,8124,88.0,94
21:29:06,8182,87.0,96
21:29:09,8216,87.0,91
21:29:11,8297,87.0,98
21:29:13,8364,84.0,92
21:29:15,8293,82.0,100
21:29:18,8279,83.0,95
21:29:20,8258,81.0,96
21:29:22,8227,80.0,100
21:29:24,8220,80.0,96
21:29:27,8213,80.0,97
21:29:29,8207,82.0,94
21:29:31,8206,84.0,95
21:29:33,8212,80.0,94
21:29:36,8218,79.0,93
